0,0.030395764001582164,0.034415645213871,0.034415645213871,0.021250291179599406,0.275325161710968,0.18662432280764107,0.068831290427742,0.1331618016975259,0.068831290427742,0.3830524784013432,0.18662432280764107,0.08047114895545517,0.034009486884496926,0.03452168001530849,0.02448332144291072,0.2036306679716655,0.2036306679716655,0.00748161903153011,0.2710188461896589,0.011152705628539579,0.034415645213871,0.07574078903048999,0.045886358279772665,0.014590619599382954,0.023433769042807893,0.22670997388206032,0.26533264936404505,0.023433769042807893,0.02061724862000337,0.09579152488129096,0.02278855505233173,0.034088600550580286,0.034415645213871,0.034415645213871,0.03867907733150513,0.08304641600485732,0.03225851948742054,0.044336893327349455,0.103246935641613,0.137662580855484,0.031930508293763656,0.5155759648831639,0.015347539240753974,0.009270126419275939,0.06492597229124653,0.07778500650507583,0.010562282456260307,0.019378747390201907,0.02123689830100972,0.020948632122700553,0.028799606048485686,0.021670536337437356,0.018694809514408453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05280720523988595,0.1370308692907648,0.14981488694083414,0.052788053129433084,0.25938111420380416,0.03948189898042551,0.25938111420380416,0.08479302387933046,0.04479865407183915,0.08603337427714165,0.26787295102204095,0.0385137123961484,0.07999081594772668,0.07667180500761595,0.08327699989084425,0.03221037434011611,0.6513917406771438,0.2865502651755296,0.11554113718844519,0.1048204949506487,0.37161069036980243,0.04900170682289352,0.09023781455875336,0.03366710870215433,0.049193751567121045,0.12991555571974472,0.054426442580086457,0.054426442580086457,0.02387079056046932,0.02599595073208769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04234905200447996,0.00684867519582072,0.03783599729662095,0.011380140474652266,0.011141895316543273,0.01192281612103616,0.021842629506581137,0.013985951719832307,0.018017870497533957,0.04395039909794114,0.013443276073448413,0.005925506651430487,0.02447283822849956,0.009714457794091934,0.013985951719832307,0.01223641911424978,0.01223641911424978,0.012984450352086717,0.03342653726288639,0.010012353756148281,0.015506411672244562,0.013985951719832307,0.016713268631443196,0.01888736505067637,0.02479974737416542,0.007871902758548491,0.02276028094930453,0.015506411672244562,0.021431918323675046,0.021431918323675046,0.016713268631443196,0.08340693713332983,0.016713268631443196,0.006088642024395167,0.06936599504380508,0.09011118380533453,0.01025872175027588,0.011639127706227758,0.08065965644069048,0.16750983860456303,0.016554445942573354,0.19636578786192016,0.19636578786192016,0.011179837450452038,0.01350555354664851,0.05013980589432959,0.033200415678263505,0.41457376293036347,0.41457376293036347,0.05013980589432959,0.26360899842815755,0.09410293251413888,0.1538454689181554,0.26360899842815755,0.09790166203882615,0.16115146335911754,0.46519235016733684,0.013212820780452434,0.013411809846808415,0.015853112762037908,0.04208529378251557,0.0944657583860657,0.09195499209425269,0.02447283822849956,0.07513487611120089,0.028331047576014554,0.06266281494889492,0.04230363118129302,0.011141895316543273,0.1550641167224456,0.1550641167224456,0.010765662010093187,0.0034377580699873067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0729831712669849,0.18938603845593915,0.20705442566554,0.18425463575720857,0.105965681213388,0.14486909694465483,0.3883559868704079,0.3883559868704079,0.10943505260962474,0.263273738267485,0.263273738267485,0.09799208360208284,0.09946787393862505,0.11757364887815203,0.13462499963731017,0.11890401056109376,0.1395907442542116,0.07173050846572276,0.06020805884341032,0.13293498839896004,0.15333648171003914,0.1652705902557339,0.12839785090262984,0.13293498839896004,0.15968575813660515,0.1437127313145539,0.04451694151128433,0.06598213209121619,0.09101276739111679,0.11253349508788095,0.05939041923206924,0.1652705902557339,0.1652705902557339,0.1652705902557339,0.12295750225920335,0.089776094098027,0.08759486428047164,0.03399456551032255,0.1005993865421862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.48113261622711256,0.03955690082702133,0.19436808904099032,0.1775153433222976,0.19436808904099032,0.06353993067699916,0.055995084078832975,0.16117347829396306,0.42930372562041375,0.5921621336215048,0.035420672265842716,0.035954118274155254,0.04249871551791119,0.06666718213435283,0.03799010234559804,0.16313853335179232,0.16313853335179232,0.1168809058926969,0.10126575975587122,0.05500276239583593,0.036863499157250144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25077607110925537,0.14987036349466526,0.031728919805770285,0.3472414978192595,0.14133798979076292,0.04878981777882535,0.3472414978192595,0.0439327887220651,0.039804019949019165,0.11799346553814118,0.1627548472948513,0.03430322717300531,0.04570101606038153,0.06082959216006803,0.0985158106584041,0.11517553171957759,0.04867658516470572,0.04940966921967544,0.058403531411602,0.2802398361027682,0.2802398361027682,0.06424907271226751,0.027736121127851447,0.14777371598760616,0.0985158106584041,0.015864459902885143,0.0985158106584041,0.0985158106584041,0.14777371598760616,0.010131875774290885,0.5740231072976985,0.010441520919548777,0.055665475144341045,0.015117424242886725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13532518016652967,0.17880550627866942,0.12315112533403248,0.08981742171037105,0.08609743358671001,0.45367496669469654,0.45367496669469654,0.10031876152490818,0.14973502061272678,0.2587385550604991,0.056791243500432596,0.09037234587045452,0.1846596913494343,0.060624882006945977,0.18415063882575936,0.0551169772424974,0.055947055544783506,0.06613089436743791,0.05736211410330324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.008256332772950408,0.160457294677055,0.1450175434871806,0.5348576489235166,0.1034741724871868,0.34339832534868614,0.23495376648386737,0.24931685384924757,0.1450175434871806,0.11063103749063537,0.034013184033455386,0.33472243847558864,0.33472243847558864,0.14837502621431914,0.08007560809819673,0.008355558343487146,0.030221651695227503,0.020180445653695523,0.32091458935411,0.029454045461755562,0.02481179197542981,0.01353799858872977,0.02674288244617583,0.04103742299987865,0.021917115043469312,0.08604228404427318,0.09924716790171924,0.02906818352872848,0.04974021729615006,0.01353799858872977,0.008666276448614353,0.008829583479777272,0.02981474233614906,0.0072034070420962755,0.02114181975447114,0.02146022193701135,0.025366548001480943,0.04249679540051394,0.005500752843229097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.17699600926646153,0.16325804098459473,0.26813586521198607,0.26813586521198607,0.03257582953818102,0.033066431356920924,0.03908539346493924,0.06713074482992445,0.07275970646341548,0.08893721240931302,0.7539332457567262,0.05308485997559384,0.07350284699020991,0.044396738336175634,0.08953368365397833,0.034938893560799815,0.18754489658224477,0.18754489658224477,0.06780554901469148,0.050585166720951154,0.3296486641333698,0.05308485997559384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04209384757614947,0.16384572424207616,0.17060131382986574,0.08501671185967136,0.12223374665323644,0.13276405460505242,0.2412184828781026,0.2412184828781026,0.03767867540975909,0.09532163256644027,0.038246127626503784,0.045207930987669245,0.04207858098488598,0.10286879584422148,0.04041190196278902,0.03906039656149201,0.3833585908957581,0.09803369969867723,0.3425032903479889,0.472433540826478,0.2901076502419986,0.41423480567815785,0.05386063346465028,0.029254544004678824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
